[[2025-10-11 02:12:59]] Starting training on model: model_[33, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 02:12:59]] Epoch 1/3000, Validation Loss: 0.0134
[[2025-10-11 02:12:59]] Epoch 2/3000, Validation Loss: 0.0136
[[2025-10-11 02:13:00]] Epoch 3/3000, Validation Loss: 0.0133
[[2025-10-11 02:13:00]] Epoch 4/3000, Validation Loss: 0.0130
[[2025-10-11 02:13:00]] Epoch 5/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:00]] Epoch 6/3000, Validation Loss: 0.0130
[[2025-10-11 02:13:00]] Epoch 7/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:00]] Epoch 8/3000, Validation Loss: 0.0132
[[2025-10-11 02:13:00]] Epoch 9/3000, Validation Loss: 0.0130
[[2025-10-11 02:13:00]] Epoch 10/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:00]] Epoch 11/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:01]] Epoch 12/3000, Validation Loss: 0.0130
[[2025-10-11 02:13:01]] Epoch 13/3000, Validation Loss: 0.0130
[[2025-10-11 02:13:01]] Epoch 14/3000, Validation Loss: 0.0130
[[2025-10-11 02:13:01]] Epoch 15/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:01]] Epoch 16/3000, Validation Loss: 0.0132
[[2025-10-11 02:13:01]] Epoch 17/3000, Validation Loss: 0.0131
[[2025-10-11 02:13:01]] Epoch 18/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:01]] Epoch 19/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:01]] Epoch 20/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:01]] Epoch 21/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:01]] Epoch 22/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 23/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 24/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 25/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 26/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 27/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 28/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 29/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 30/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 31/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:02]] Epoch 32/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 33/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:02]] Epoch 34/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 35/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 36/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 37/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:03]] Epoch 38/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 39/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 40/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:03]] Epoch 41/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 42/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 43/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 44/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:03]] Epoch 45/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:04]] Epoch 46/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:04]] Epoch 47/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:04]] Epoch 48/3000, Validation Loss: 0.0129
[[2025-10-11 02:13:04]] Epoch 49/3000, Validation Loss: 0.0127
[[2025-10-11 02:13:04]] Epoch 50/3000, Validation Loss: 0.0128
[[2025-10-11 02:13:04]] Epoch 51/3000, Validation Loss: 0.0128
