[[2025-10-11 02:22:57]] Starting training on model: model_[33, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 02:22:57]] Epoch 1/3000, Validation Loss: 0.0129
[[2025-10-11 02:22:57]] Epoch 2/3000, Validation Loss: 0.0129
[[2025-10-11 02:22:57]] Epoch 3/3000, Validation Loss: 0.0130
[[2025-10-11 02:22:57]] Epoch 4/3000, Validation Loss: 0.0152
[[2025-10-11 02:22:57]] Epoch 5/3000, Validation Loss: 0.0127
[[2025-10-11 02:22:57]] Epoch 6/3000, Validation Loss: 0.0141
[[2025-10-11 02:22:58]] Epoch 7/3000, Validation Loss: 0.0128
[[2025-10-11 02:22:58]] Epoch 8/3000, Validation Loss: 0.0128
[[2025-10-11 02:22:58]] Epoch 9/3000, Validation Loss: 0.0128
[[2025-10-11 02:22:58]] Epoch 10/3000, Validation Loss: 0.0127
[[2025-10-11 02:22:58]] Epoch 11/3000, Validation Loss: 0.0128
[[2025-10-11 02:22:58]] Epoch 12/3000, Validation Loss: 0.0132
[[2025-10-11 02:22:58]] Epoch 13/3000, Validation Loss: 0.0127
[[2025-10-11 02:22:58]] Epoch 14/3000, Validation Loss: 0.0137
[[2025-10-11 02:22:58]] Epoch 15/3000, Validation Loss: 0.0134
[[2025-10-11 02:22:58]] Epoch 16/3000, Validation Loss: 0.0137
[[2025-10-11 02:22:58]] Epoch 17/3000, Validation Loss: 0.0127
[[2025-10-11 02:22:58]] Epoch 18/3000, Validation Loss: 0.0133
[[2025-10-11 02:22:59]] Epoch 19/3000, Validation Loss: 0.0139
[[2025-10-11 02:22:59]] Epoch 20/3000, Validation Loss: 0.0130
[[2025-10-11 02:22:59]] Epoch 21/3000, Validation Loss: 0.0127
[[2025-10-11 02:22:59]] Epoch 22/3000, Validation Loss: 0.0135
[[2025-10-11 02:22:59]] Epoch 23/3000, Validation Loss: 0.0132
[[2025-10-11 02:22:59]] Epoch 24/3000, Validation Loss: 0.0135
[[2025-10-11 02:22:59]] Epoch 25/3000, Validation Loss: 0.0127
[[2025-10-11 02:22:59]] Epoch 26/3000, Validation Loss: 0.0128
[[2025-10-11 02:22:59]] Epoch 27/3000, Validation Loss: 0.0130
[[2025-10-11 02:22:59]] Epoch 28/3000, Validation Loss: 0.0128
[[2025-10-11 02:23:00]] Epoch 29/3000, Validation Loss: 0.0130
[[2025-10-11 02:23:00]] Epoch 30/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:00]] Epoch 31/3000, Validation Loss: 0.0137
[[2025-10-11 02:23:00]] Epoch 32/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:00]] Epoch 33/3000, Validation Loss: 0.0130
[[2025-10-11 02:23:00]] Epoch 34/3000, Validation Loss: 0.0130
[[2025-10-11 02:23:00]] Epoch 35/3000, Validation Loss: 0.0140
[[2025-10-11 02:23:00]] Epoch 36/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:00]] Epoch 37/3000, Validation Loss: 0.0132
[[2025-10-11 02:23:00]] Epoch 38/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:01]] Epoch 39/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:01]] Epoch 40/3000, Validation Loss: 0.0128
[[2025-10-11 02:23:01]] Epoch 41/3000, Validation Loss: 0.0139
[[2025-10-11 02:23:01]] Epoch 42/3000, Validation Loss: 0.0135
[[2025-10-11 02:23:01]] Epoch 43/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:01]] Epoch 44/3000, Validation Loss: 0.0130
[[2025-10-11 02:23:01]] Epoch 45/3000, Validation Loss: 0.0129
[[2025-10-11 02:23:01]] Epoch 46/3000, Validation Loss: 0.0133
[[2025-10-11 02:23:01]] Epoch 47/3000, Validation Loss: 0.0129
[[2025-10-11 02:23:01]] Epoch 48/3000, Validation Loss: 0.0134
[[2025-10-11 02:23:01]] Epoch 49/3000, Validation Loss: 0.0127
[[2025-10-11 02:23:01]] Epoch 50/3000, Validation Loss: 0.0148
[[2025-10-11 02:23:02]] Epoch 51/3000, Validation Loss: 0.0144
[[2025-10-11 02:23:02]] Epoch 52/3000, Validation Loss: 0.0133
[[2025-10-11 02:23:02]] Epoch 53/3000, Validation Loss: 0.0128
[[2025-10-11 02:23:02]] Epoch 54/3000, Validation Loss: 0.0131
[[2025-10-11 02:23:02]] Epoch 55/3000, Validation Loss: 0.0136
