[[2025-10-11 02:18:00]] Starting training on model: model_[33, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 02:18:00]] Epoch 1/3000, Validation Loss: 0.0150
[[2025-10-11 02:18:00]] Epoch 2/3000, Validation Loss: 0.0135
[[2025-10-11 02:18:00]] Epoch 3/3000, Validation Loss: 0.0131
[[2025-10-11 02:18:00]] Epoch 4/3000, Validation Loss: 0.0131
[[2025-10-11 02:18:00]] Epoch 5/3000, Validation Loss: 0.0129
[[2025-10-11 02:18:00]] Epoch 6/3000, Validation Loss: 0.0134
[[2025-10-11 02:18:00]] Epoch 7/3000, Validation Loss: 0.0130
[[2025-10-11 02:18:00]] Epoch 8/3000, Validation Loss: 0.0130
[[2025-10-11 02:18:00]] Epoch 9/3000, Validation Loss: 0.0129
[[2025-10-11 02:18:00]] Epoch 10/3000, Validation Loss: 0.0128
[[2025-10-11 02:18:00]] Epoch 11/3000, Validation Loss: 0.0128
[[2025-10-11 02:18:00]] Epoch 12/3000, Validation Loss: 0.0131
[[2025-10-11 02:18:00]] Epoch 13/3000, Validation Loss: 0.0128
[[2025-10-11 02:18:01]] Epoch 14/3000, Validation Loss: 0.0130
[[2025-10-11 02:18:01]] Epoch 15/3000, Validation Loss: 0.0132
[[2025-10-11 02:18:01]] Epoch 16/3000, Validation Loss: 0.0140
[[2025-10-11 02:18:01]] Epoch 17/3000, Validation Loss: 0.0127
[[2025-10-11 02:18:01]] Epoch 18/3000, Validation Loss: 0.0133
[[2025-10-11 02:18:01]] Epoch 19/3000, Validation Loss: 0.0130
[[2025-10-11 02:18:01]] Epoch 20/3000, Validation Loss: 0.0127
[[2025-10-11 02:18:01]] Epoch 21/3000, Validation Loss: 0.0129
[[2025-10-11 02:18:01]] Epoch 22/3000, Validation Loss: 0.0131
[[2025-10-11 02:18:01]] Epoch 23/3000, Validation Loss: 0.0128
[[2025-10-11 02:18:01]] Epoch 24/3000, Validation Loss: 0.0129
[[2025-10-11 02:18:01]] Epoch 25/3000, Validation Loss: 0.0127
[[2025-10-11 02:18:01]] Epoch 26/3000, Validation Loss: 0.0132
[[2025-10-11 02:18:01]] Epoch 27/3000, Validation Loss: 0.0134
[[2025-10-11 02:18:01]] Epoch 28/3000, Validation Loss: 0.0131
[[2025-10-11 02:18:02]] Epoch 29/3000, Validation Loss: 0.0129
[[2025-10-11 02:18:02]] Epoch 30/3000, Validation Loss: 0.0128
[[2025-10-11 02:18:02]] Epoch 31/3000, Validation Loss: 0.0129
[[2025-10-11 02:18:02]] Epoch 32/3000, Validation Loss: 0.0133
[[2025-10-11 02:18:02]] Epoch 33/3000, Validation Loss: 0.0127
[[2025-10-11 02:18:02]] Epoch 34/3000, Validation Loss: 0.0128
[[2025-10-11 02:18:02]] Epoch 35/3000, Validation Loss: 0.0128
